@relation 'LCP Tibia Literal ROI '

@attribute File {'Literal Tibia of Normal_1.jpg','Literal Tibia of Normal_10.jpg','Literal Tibia of Normal_11.jpg','Literal Tibia of Normal_12.jpg','Literal Tibia of Normal_13.jpg','Literal Tibia of Normal_14.jpg','Literal Tibia of Normal_15.jpg','Literal Tibia of Normal_16.jpg','Literal Tibia of Normal_17.jpg','Literal Tibia of Normal_18.jpg','Literal Tibia of Normal_19.jpg','Literal Tibia of Normal_2.jpg','Literal Tibia of Normal_20.jpg','Literal Tibia of Normal_21.jpg','Literal Tibia of Normal_22.jpg','Literal Tibia of Normal_23.jpg','Literal Tibia of Normal_24.jpg','Literal Tibia of Normal_25.jpg','Literal Tibia of Normal_26.jpg','Literal Tibia of Normal_27.jpg','Literal Tibia of Normal_28.jpg','Literal Tibia of Normal_29.jpg','Literal Tibia of Normal_3.jpg','Literal Tibia of Normal_30.jpg','Literal Tibia of Normal_31.jpg','Literal Tibia of Normal_32.jpg','Literal Tibia of Normal_33.jpg','Literal Tibia of Normal_34.jpg','Literal Tibia of Normal_35.jpg','Literal Tibia of Normal_36.jpg','Literal Tibia of Normal_37.jpg','Literal Tibia of Normal_38.jpg','Literal Tibia of Normal_39.jpg','Literal Tibia of Normal_4.jpg','Literal Tibia of Normal_40.jpg','Literal Tibia of Normal_41.jpg','Literal Tibia of Normal_42.jpg','Literal Tibia of Normal_43.jpg','Literal Tibia of Normal_44.jpg','Literal Tibia of Normal_45.jpg','Literal Tibia of Normal_46.jpg','Literal Tibia of Normal_47.jpg','Literal Tibia of Normal_48.jpg','Literal Tibia of Normal_49.jpg','Literal Tibia of Normal_5.jpg','Literal Tibia of Normal_50.jpg','Literal Tibia of Normal_51.jpg','Literal Tibia of Normal_52.jpg','Literal Tibia of Normal_53.jpg','Literal Tibia of Normal_54.jpg','Literal Tibia of Normal_55.jpg','Literal Tibia of Normal_56.jpg','Literal Tibia of Normal_57.jpg','Literal Tibia of Normal_58.jpg','Literal Tibia of Normal_59.jpg','Literal Tibia of Normal_6.jpg','Literal Tibia of Normal_60.jpg','Literal Tibia of Normal_61.jpg','Literal Tibia of Normal_62.jpg','Literal Tibia of Normal_63.jpg','Literal Tibia of Normal_7.jpg','Literal Tibia of Normal_8.jpg','Literal Tibia of Normal_9.jpg','Literal Tibia of OA_1.jpg','Literal Tibia of OA_10.jpg','Literal Tibia of OA_11.jpg','Literal Tibia of OA_12.jpg','Literal Tibia of OA_13.jpg','Literal Tibia of OA_14.jpg','Literal Tibia of OA_15.jpg','Literal Tibia of OA_16.jpg','Literal Tibia of OA_17.jpg','Literal Tibia of OA_18.jpg','Literal Tibia of OA_19.jpg','Literal Tibia of OA_2.jpg','Literal Tibia of OA_20.jpg','Literal Tibia of OA_21.jpg','Literal Tibia of OA_22.jpg','Literal Tibia of OA_23.jpg','Literal Tibia of OA_24.jpg','Literal Tibia of OA_25.jpg','Literal Tibia of OA_26.jpg','Literal Tibia of OA_27.jpg','Literal Tibia of OA_28.jpg','Literal Tibia of OA_29.jpg','Literal Tibia of OA_3.jpg','Literal Tibia of OA_30.jpg','Literal Tibia of OA_31.jpg','Literal Tibia of OA_32.jpg','Literal Tibia of OA_33.jpg','Literal Tibia of OA_34.jpg','Literal Tibia of OA_35.jpg','Literal Tibia of OA_36.jpg','Literal Tibia of OA_37.jpg','Literal Tibia of OA_38.jpg','Literal Tibia of OA_39.jpg','Literal Tibia of OA_4.jpg','Literal Tibia of OA_40.jpg','Literal Tibia of OA_41.jpg','Literal Tibia of OA_42.jpg','Literal Tibia of OA_43.jpg','Literal Tibia of OA_44.jpg','Literal Tibia of OA_45.jpg','Literal Tibia of OA_46.jpg','Literal Tibia of OA_47.jpg','Literal Tibia of OA_48.jpg','Literal Tibia of OA_49.jpg','Literal Tibia of OA_5.jpg','Literal Tibia of OA_50.jpg','Literal Tibia of OA_51.jpg','Literal Tibia of OA_52.jpg','Literal Tibia of OA_53.jpg','Literal Tibia of OA_54.jpg','Literal Tibia of OA_55.jpg','Literal Tibia of OA_56.jpg','Literal Tibia of OA_57.jpg','Literal Tibia of OA_58.jpg','Literal Tibia of OA_59.jpg','Literal Tibia of OA_6.jpg','Literal Tibia of OA_60.jpg','Literal Tibia of OA_61.jpg','Literal Tibia of OA_62.jpg','Literal Tibia of OA_63.jpg','Literal Tibia of OA_64.jpg','Literal Tibia of OA_65.jpg','Literal Tibia of OA_66.jpg','Literal Tibia of OA_67.jpg','Literal Tibia of OA_68.jpg','Literal Tibia of OA_7.jpg','Literal Tibia of OA_8.jpg','Literal Tibia of OA_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {Nor,OA}

@data
'Literal Tibia of OA_39.jpg',1.14,0.0964,0.333,0.0799,0.266,0.0799,0.333,0.0964,658,1.1,0.0387,0.242,0.098,0.164,0.098,0.242,0.0387,748,1.07,0.0541,0.104,0.0735,0.0578,0.0735,0.104,0.0541,874,1.03,0.0168,0.15,0.0437,0.0623,0.0437,0.15,0.0168,877,0.999,0.021,0.212,0.135,0.0872,0.135,0.212,0.021,958,0.964,0.0357,0.199,0.0979,0.224,0.0979,0.199,0.0357,948,0.934,0.0289,0.14,0.0757,0.0074,0.0757,0.14,0.0289,912,0.907,0.0284,0.206,0.0958,0.0678,0.0958,0.206,0.0284,811,0.87,0.0233,0.354,0.108,0.103,0.108,0.354,0.0233,808,OA
'Literal Tibia of OA_4.jpg',1.06,0.0721,0.318,0.112,0.0737,0.112,0.318,0.0721,878,1.04,0.0343,0.262,0.0421,0.155,0.0421,0.262,0.0343,881,1.03,0.0131,0.123,0.0596,0.0468,0.0596,0.123,0.0131,676,1.01,0.0209,0.0946,0.0822,0.15,0.0822,0.0946,0.0209,560,1,0.0157,0.198,0.0323,0.141,0.0323,0.198,0.0157,623,0.988,0.022,0.0566,0.0377,0.0474,0.0377,0.0566,0.022,625,0.975,0.0394,0.113,0.08,0.00941,0.08,0.113,0.0394,776,0.963,0.0516,0.234,0.139,0.114,0.139,0.234,0.0516,941,0.945,0.0242,0.394,0.112,0.258,0.112,0.394,0.0242,1070,OA
'Literal Tibia of OA_40.jpg',1.11,0.0447,0.47,0.0522,0.776,0.0522,0.47,0.0447,565,1.07,0.0455,0.277,0.0596,0.164,0.0596,0.277,0.0455,718,1.06,0.0441,0.0695,0.114,0.087,0.114,0.0695,0.0441,782,1.03,0.025,0.19,0.0457,0.188,0.0457,0.19,0.025,977,1,0.0372,0.405,0.0563,0.301,0.0563,0.405,0.0372,1183,0.971,0.00514,0.22,0.0705,0.167,0.0705,0.22,0.00514,1146,0.949,0.0197,0.175,0.0694,0.444,0.0694,0.175,0.0197,899,0.93,0.0819,0.307,0.168,0.42,0.168,0.307,0.0819,783,0.905,0.0194,0.541,0.179,0.545,0.179,0.541,0.0194,712,OA
'Literal Tibia of OA_41.jpg',1.07,0.0664,0.237,0.153,0.155,0.153,0.237,0.0664,827,1.05,0.034,0.13,0.0887,0.283,0.0887,0.13,0.034,878,1.03,0.0246,0.0348,0.131,0.155,0.131,0.0348,0.0246,626,1.02,0.024,0.13,0.144,0.124,0.144,0.13,0.024,605,1,0.0421,0.25,0.0236,0.014,0.0236,0.25,0.0421,647,0.986,0.0216,0.105,0.0454,0.129,0.0454,0.105,0.0216,726,0.972,0.0182,0.072,0.0404,0.076,0.0404,0.072,0.0182,826,0.955,0.0247,0.123,0.0722,0.00861,0.0722,0.123,0.0247,947,0.932,0.0149,0.217,0.0961,0.182,0.0961,0.217,0.0149,1001,OA
'Literal Tibia of OA_42.jpg',1.06,0.0212,0.254,0.032,0.137,0.032,0.254,0.0212,773,1.04,0.0133,0.119,0.0662,0.21,0.0662,0.119,0.0133,840,1.03,0.0165,0.0408,0.0672,0.0839,0.0672,0.0408,0.0165,745,1.01,0.0302,0.0849,0.0986,0.00241,0.0986,0.0849,0.0302,680,1,0.00802,0.189,0.0605,0.116,0.0605,0.189,0.00802,819,0.987,0.00258,0.0853,0.111,0.163,0.111,0.0853,0.00258,796,0.973,0.0234,0.0533,0.091,0.152,0.091,0.0533,0.0234,871,0.961,0.0355,0.089,0.0106,0.0139,0.0106,0.089,0.0355,883,0.941,0.076,0.127,0.0947,0.000571,0.0947,0.127,0.076,921,OA
'Literal Tibia of OA_43.jpg',1.07,0.0698,0.272,0.117,0.0277,0.117,0.272,0.0698,790,1.05,0.0217,0.187,0.095,0.00454,0.095,0.187,0.0217,903,1.03,0.00682,0.108,0.0789,0.113,0.0789,0.108,0.00682,772,1.02,0.0356,0.0925,0.0966,0.0613,0.0966,0.0925,0.0356,712,1,0.0168,0.266,0.0407,0.24,0.0407,0.266,0.0168,737,0.985,0.0197,0.147,0.197,0.0239,0.197,0.147,0.0197,727,0.97,0.0279,0.0781,0.0592,0.36,0.0592,0.0781,0.0279,794,0.956,0.0191,0.256,0.0203,0.0414,0.0203,0.256,0.0191,978,0.932,0.029,0.341,0.123,0.0832,0.123,0.341,0.029,944,OA
'Literal Tibia of OA_44.jpg',1.1,0.0411,0.199,0.106,0.135,0.106,0.199,0.0411,836,1.07,0.0498,0.146,0.0239,0.095,0.0239,0.146,0.0498,871,1.04,0.0361,0.14,0.0656,0.148,0.0656,0.14,0.0361,723,1.02,0.031,0.176,0.0134,0.062,0.0134,0.176,0.031,662,1,0.0364,0.308,0.0865,0.151,0.0865,0.308,0.0364,730,0.978,0.0114,0.134,0.0756,0.187,0.0756,0.134,0.0114,728,0.957,0.0243,0.0648,0.0971,0.207,0.0971,0.0648,0.0243,827,0.936,0.0139,0.181,0.0564,0.0145,0.0564,0.181,0.0139,897,0.907,0.0167,0.36,0.112,0.589,0.112,0.36,0.0167,947,OA
'Literal Tibia of OA_45.jpg',1.07,0.0292,0.436,0.0338,0.00667,0.0338,0.436,0.0292,870,1.05,0.0158,0.21,0.0543,0.0598,0.0543,0.21,0.0158,886,1.03,0.0145,0.0104,0.0837,0.363,0.0837,0.0104,0.0145,668,1.02,0.0146,0.0711,0.0998,0.0304,0.0998,0.0711,0.0146,612,1,0.0117,0.207,0.0447,0.225,0.0447,0.207,0.0117,673,0.986,0.0542,0.119,0.107,0.108,0.107,0.119,0.0542,668,0.971,0.0178,0.111,0.0102,0.151,0.0102,0.111,0.0178,826,0.958,0.0312,0.21,0.0403,0.0293,0.0403,0.21,0.0312,942,0.934,0.0291,0.326,0.097,0.0901,0.097,0.326,0.0291,984,OA
'Literal Tibia of OA_46.jpg',1.06,0.0605,0.462,0.0716,0.392,0.0716,0.462,0.0605,598,1.04,0.113,0.287,0.0376,0.151,0.0376,0.287,0.113,706,1.03,0.0195,0.154,0.0299,0.289,0.0299,0.154,0.0195,846,1.02,0.00344,0.136,0.042,0.022,0.042,0.136,0.00344,926,1,0.0167,0.276,0.0487,0.0537,0.0487,0.276,0.0167,1098,0.986,0.0165,0.12,0.117,0.0068,0.117,0.12,0.0165,1052,0.97,0.0353,0.13,0.0515,0.113,0.0515,0.13,0.0353,968,0.962,0.099,0.286,0.0639,0.395,0.0639,0.286,0.099,783,0.943,0.0228,0.468,0.159,0.258,0.159,0.468,0.0228,779,OA
'Literal Tibia of OA_47.jpg',1.08,0.0693,0.356,0.149,0.316,0.149,0.356,0.0693,620,1.06,0.0109,0.202,0.0634,0.254,0.0634,0.202,0.0109,744,1.04,0.0192,0.073,0.149,0.0727,0.149,0.073,0.0192,843,1.02,0.00885,0.165,0.0102,0.173,0.0102,0.165,0.00885,846,1,0.0152,0.246,0.0395,0.0538,0.0395,0.246,0.0152,1011,0.98,0.0247,0.122,0.283,0.42,0.283,0.122,0.0247,958,0.962,0.0253,0.0679,0.00593,0.233,0.00593,0.0679,0.0253,924,0.948,0.0398,0.175,0.12,0.185,0.12,0.175,0.0398,820,0.922,0.0581,0.242,0.18,0.0549,0.18,0.242,0.0581,825,OA
'Literal Tibia of OA_48.jpg',1.11,0.0463,0.102,0.0209,0.189,0.0209,0.102,0.0463,755,1.08,0.0565,0.108,0.0274,0.215,0.0274,0.108,0.0565,839,1.05,0.0135,0.0261,0.00984,0.00962,0.00984,0.0261,0.0135,765,1.03,0.0255,0.0361,0.0397,0.116,0.0397,0.0361,0.0255,783,1,0.0248,0.241,0.0625,0.157,0.0625,0.241,0.0248,801,0.974,0.00251,0.0966,0.0354,0.105,0.0354,0.0966,0.00251,827,0.948,0.0242,0.0353,0.0437,0.0946,0.0437,0.0353,0.0242,870,0.928,0.0479,0.0706,0.0496,0.239,0.0496,0.0706,0.0479,910,0.892,0.0746,0.136,0.0532,0.0708,0.0532,0.136,0.0746,824,OA
'Literal Tibia of OA_49.jpg',1.08,0.0153,0.165,0.0885,0.174,0.0885,0.165,0.0153,918,1.06,0.0102,0.116,0.0372,0.16,0.0372,0.116,0.0102,1068,1.04,0.0334,0.0748,0.0713,0.029,0.0713,0.0748,0.0334,541,1.02,0.0272,0.122,0.00216,0.00367,0.00216,0.122,0.0272,468,1,0.0395,0.163,0.0576,0.0463,0.0576,0.163,0.0395,473,0.983,0.00858,0.103,0.0197,0.0315,0.0197,0.103,0.00858,513,0.965,0.00829,0.0453,0.0764,0.0577,0.0764,0.0453,0.00829,569,0.948,0.00243,0.134,0.0256,0.17,0.0256,0.134,0.00243,1091,0.919,0.0584,0.219,0.143,0.238,0.143,0.219,0.0584,1073,OA
'Literal Tibia of OA_5.jpg',1.09,0.0695,0.417,0.0867,0.0023,0.0867,0.417,0.0695,881,1.06,0.0366,0.257,0.0405,0.155,0.0405,0.257,0.0366,950,1.04,0.028,0.0958,0.0741,0.273,0.0741,0.0958,0.028,668,1.02,0.021,0.148,0.102,0.00554,0.102,0.148,0.021,551,1,0.0272,0.32,0.0461,0.0609,0.0461,0.32,0.0272,594,0.982,0.0502,0.133,0.12,0.0137,0.12,0.133,0.0502,595,0.961,0.00809,0.119,0.0383,0.206,0.0383,0.119,0.00809,720,0.941,0.0182,0.275,0.0756,0.0294,0.0756,0.275,0.0182,1014,0.911,0.0381,0.385,0.11,0.00417,0.11,0.385,0.0381,1036,OA
'Literal Tibia of OA_50.jpg',1.04,0.0458,0.296,0.164,0.127,0.164,0.296,0.0458,914,1.03,0.0121,0.0577,0.0788,0.213,0.0788,0.0577,0.0121,924,1.02,0.0337,0.048,0.0877,0.19,0.0877,0.048,0.0337,621,1.01,0.0141,0.0173,0.0394,0.0622,0.0394,0.0173,0.0141,565,1,0.0115,0.15,0.0296,0.207,0.0296,0.15,0.0115,484,0.992,0.0123,0.00651,0.0792,0.115,0.0792,0.00651,0.0123,590,0.983,0.0504,0.0702,0.0368,0.222,0.0368,0.0702,0.0504,706,0.972,0.0756,0.118,0.0657,0.156,0.0657,0.118,0.0756,1005,0.957,0.101,0.252,0.0299,0.00852,0.0299,0.252,0.101,1043,OA
'Literal Tibia of OA_51.jpg',1.04,0.0484,0.365,0.044,0.0306,0.044,0.365,0.0484,922,1.03,0.0244,0.189,0.0579,0.218,0.0579,0.189,0.0244,917,1.02,0.0443,0.0863,0.108,0.0277,0.108,0.0863,0.0443,640,1.01,0.041,0.0959,0.0198,0.0127,0.0198,0.0959,0.041,500,1,0.00583,0.158,0.0296,0.111,0.0296,0.158,0.00583,562,0.992,0.0131,0.152,0.0628,0.197,0.0628,0.152,0.0131,631,0.982,0.00581,0.0501,0.0548,0.077,0.0548,0.0501,0.00581,720,0.973,0.0574,0.126,0.0587,0.0749,0.0587,0.126,0.0574,1032,0.958,0.085,0.318,0.0662,0.0901,0.0662,0.318,0.085,1016,OA
'Literal Tibia of OA_52.jpg',1.06,0.113,0.234,0.0945,0.109,0.0945,0.234,0.113,793,1.04,0.0039,0.199,0.028,0.231,0.028,0.199,0.0039,857,1.03,0.0348,0.0928,0.162,0.0738,0.162,0.0928,0.0348,669,1.02,0.0252,0.158,0.148,0.121,0.148,0.158,0.0252,677,1,0.0117,0.186,0.0502,0.0796,0.0502,0.186,0.0117,814,0.986,0.00998,0.0973,0.115,0.0399,0.115,0.0973,0.00998,832,0.973,0.0201,0.0119,0.0882,0.0332,0.0882,0.0119,0.0201,852,0.959,0.0283,0.15,0.103,0.082,0.103,0.15,0.0283,846,0.94,0.0372,0.283,0.0562,0.00427,0.0562,0.283,0.0372,928,OA
'Literal Tibia of OA_53.jpg',1.09,0.0621,0.247,0.0375,0.109,0.0375,0.247,0.0621,974,1.06,0.00716,0.156,0.0809,0.081,0.0809,0.156,0.00716,1014,1.04,0.049,0.0347,0.0461,0.236,0.0461,0.0347,0.049,555,1.02,0.0368,0.13,0.0348,0.0248,0.0348,0.13,0.0368,479,1,0.0249,0.167,0.0613,0.00538,0.0613,0.167,0.0249,463,0.982,0.0191,0.139,0.0545,0.0201,0.0545,0.139,0.0191,504,0.963,0.0161,0.0657,0.0522,0.0323,0.0522,0.0657,0.0161,576,0.945,0.0422,0.112,0.00387,0.0725,0.00387,0.112,0.0422,1033,0.916,0.0619,0.22,0.0604,0.177,0.0604,0.22,0.0619,1107,OA
'Literal Tibia of OA_54.jpg',1.05,0.0257,0.298,0.114,0.3,0.114,0.298,0.0257,827,1.03,0.0159,0.185,0.0837,0.175,0.0837,0.185,0.0159,907,1.02,0.0131,0.099,0.0335,0.266,0.0335,0.099,0.0131,641,1.01,0.0206,0.0885,0.0728,0.0847,0.0728,0.0885,0.0206,635,1,0.0238,0.364,0.0288,0.112,0.0288,0.364,0.0238,670,0.99,0.0378,0.109,0.0436,0.0916,0.0436,0.109,0.0378,690,0.98,0.0221,0.0783,0.0343,0.157,0.0343,0.0783,0.0221,738,0.97,0.0675,0.154,0.0545,0.0565,0.0545,0.154,0.0675,976,0.954,0.0615,0.338,0.04,0.198,0.04,0.338,0.0615,1013,OA
'Literal Tibia of OA_55.jpg',1.06,0.0336,0.273,0.169,0.263,0.169,0.273,0.0336,872,1.04,0.0134,0.067,0.0473,0.0907,0.0473,0.067,0.0134,819,1.03,0.00628,0.0552,0.101,0.0507,0.101,0.0552,0.00628,727,1.02,0.0234,0.0797,0.0635,0.189,0.0635,0.0797,0.0234,677,1,0.0167,0.197,0.055,0.0668,0.055,0.197,0.0167,674,0.987,0.00582,0.0767,0.07,0.121,0.07,0.0767,0.00582,691,0.974,0.0206,0.0527,0.0433,0.0715,0.0433,0.0527,0.0206,763,0.96,0.0151,0.0755,0.0525,0.0747,0.0525,0.0755,0.0151,960,0.939,0.083,0.15,0.0937,0.18,0.0937,0.15,0.083,963,OA
'Literal Tibia of OA_56.jpg',1.06,0.0386,0.138,0.0315,0.121,0.0315,0.138,0.0386,885,1.04,0.00485,0.0462,0.0174,0.112,0.0174,0.0462,0.00485,913,1.02,0.0145,0.0234,0.0319,0.0827,0.0319,0.0234,0.0145,624,1.01,0.0121,0.0316,0.0704,0.0272,0.0704,0.0316,0.0121,515,1,0.0149,0.183,0.107,0.163,0.107,0.183,0.0149,522,0.99,0.0108,0.11,0.0435,0.104,0.0435,0.11,0.0108,539,0.979,0.0222,0.0743,0.0326,0.216,0.0326,0.0743,0.0222,679,0.968,0.0351,0.116,0.049,0.0764,0.049,0.116,0.0351,993,0.949,0.0333,0.235,0.0392,0.184,0.0392,0.235,0.0333,1122,OA
'Literal Tibia of OA_57.jpg',1.07,0.0359,0.281,0.121,0.00395,0.121,0.281,0.0359,892,1.05,0.025,0.156,0.114,0.127,0.114,0.156,0.025,948,1.03,0.0242,0.0294,0.0811,0.275,0.0811,0.0294,0.0242,616,1.02,0.00804,0.12,0.103,0.139,0.103,0.12,0.00804,520,1,0.0397,0.268,0.0116,0.0153,0.0116,0.268,0.0397,557,0.986,0.0425,0.141,0.0237,0.0541,0.0237,0.141,0.0425,563,0.969,0.0243,0.067,0.0997,0.126,0.0997,0.067,0.0243,572,0.954,0.0292,0.16,0.0717,0.0983,0.0717,0.16,0.0292,1007,0.929,0.141,0.195,0.0979,0.0407,0.0979,0.195,0.141,1095,OA
'Literal Tibia of OA_58.jpg',1.08,0.0371,0.302,0.068,0.0332,0.068,0.302,0.0371,994,1.05,0.0302,0.117,0.0435,0.205,0.0435,0.117,0.0302,951,1.03,0.0316,0.068,0.0629,0.115,0.0629,0.068,0.0316,532,1.02,0.016,0.0983,0.0808,0.134,0.0808,0.0983,0.016,517,1,0.00797,0.259,0.0264,0.0498,0.0264,0.259,0.00797,513,0.983,0.0201,0.115,0.0675,0.082,0.0675,0.115,0.0201,487,0.968,0.0442,0.147,0.147,0.12,0.147,0.147,0.0442,539,0.951,0.0212,0.13,0.0201,0.145,0.0201,0.13,0.0212,1043,0.924,0.0354,0.233,0.0512,0.0455,0.0512,0.233,0.0354,1139,OA
'Literal Tibia of OA_59.jpg',1.09,0.0828,0.394,0.0552,0.135,0.0552,0.394,0.0828,805,1.06,0.0561,0.276,0.0692,0.175,0.0692,0.276,0.0561,906,1.04,0.00997,0.0414,0.146,0.089,0.146,0.0414,0.00997,682,1.02,0.0172,0.192,0.131,0.0371,0.131,0.192,0.0172,652,0.999,0.0094,0.318,0.113,0.109,0.113,0.318,0.0094,803,0.98,0.0185,0.131,0.0432,0.0799,0.0432,0.131,0.0185,709,0.962,0.0107,0.127,0.0409,0.113,0.0409,0.127,0.0107,797,0.945,0.0389,0.303,0.0181,0.106,0.0181,0.303,0.0389,952,0.915,0.0616,0.385,0.145,0.355,0.145,0.385,0.0616,918,OA
'Literal Tibia of OA_6.jpg',1.06,0.0439,0.397,0.0941,0.216,0.0941,0.397,0.0439,787,1.04,0.0293,0.196,0.0664,0.0941,0.0664,0.196,0.0293,892,1.03,0.0171,0.118,0.101,0.357,0.101,0.118,0.0171,738,1.01,0.0325,0.133,0.0685,0.276,0.0685,0.133,0.0325,684,1,0.0333,0.296,0.0844,0.00403,0.0844,0.296,0.0333,767,0.987,0.0197,0.111,0.123,0.00572,0.123,0.111,0.0197,740,0.972,0.019,0.139,0.111,0.14,0.111,0.139,0.019,803,0.961,0.00878,0.247,0.0848,0.0976,0.0848,0.247,0.00878,919,0.942,0.0364,0.42,0.183,0.116,0.183,0.42,0.0364,961,OA
'Literal Tibia of OA_60.jpg',1.05,0.127,0.353,0.301,0.31,0.301,0.353,0.127,759,1.03,0.0186,0.245,0.0534,0.261,0.0534,0.245,0.0186,843,1.03,0.00819,0.0805,0.023,0.0347,0.023,0.0805,0.00819,726,1.01,0.0401,0.11,0.0862,0.0188,0.0862,0.11,0.0401,681,1,0.00982,0.381,0.0307,0.00765,0.0307,0.381,0.00982,882,0.99,0.027,0.184,0.0651,0.00621,0.0651,0.184,0.027,782,0.977,0.00957,0.116,0.109,0.023,0.109,0.116,0.00957,846,0.968,0.0305,0.233,0.0658,0.187,0.0658,0.233,0.0305,858,0.954,0.0714,0.401,0.127,0.325,0.127,0.401,0.0714,937,OA
'Literal Tibia of OA_61.jpg',1.07,0.114,0.438,0.0946,0.133,0.0946,0.438,0.114,787,1.05,0.0305,0.274,0.0783,0.0139,0.0783,0.274,0.0305,936,1.03,0.0176,0.123,0.0659,0.134,0.0659,0.123,0.0176,666,1.02,0.0389,0.119,0.0278,0.0665,0.0278,0.119,0.0389,608,1,0.0148,0.271,0.0863,0.257,0.0863,0.271,0.0148,758,0.986,0.0244,0.127,0.0659,0.183,0.0659,0.127,0.0244,741,0.971,0.0503,0.129,0.00757,0.0228,0.00757,0.129,0.0503,737,0.957,0.0289,0.251,0.0619,0.0661,0.0619,0.251,0.0289,870,0.937,0.0457,0.453,0.058,0.281,0.058,0.453,0.0457,1043,OA
'Literal Tibia of OA_62.jpg',1.07,0.0709,0.379,0.0213,0.0247,0.0213,0.379,0.0709,811,1.05,0.0493,0.255,0.0982,0.025,0.0982,0.255,0.0493,869,1.03,0.0585,0.156,0.161,0.0444,0.161,0.156,0.0585,682,1.02,0.0122,0.134,0.0891,0.0195,0.0891,0.134,0.0122,675,1,0.0153,0.438,0.102,0.0433,0.102,0.438,0.0153,874,0.984,0.0272,0.222,0.104,0.0188,0.104,0.222,0.0272,718,0.968,0.0213,0.142,0.0895,0.0372,0.0895,0.142,0.0213,824,0.954,0.0379,0.278,0.00981,0.0379,0.00981,0.278,0.0379,895,0.934,0.0732,0.46,0.129,0.113,0.129,0.46,0.0732,924,OA
'Literal Tibia of OA_63.jpg',1.09,0.047,0.408,0.146,0.165,0.146,0.408,0.047,810,1.06,0.0333,0.273,0.0877,0.123,0.0877,0.273,0.0333,895,1.05,0.0456,0.0455,0.0462,0.0503,0.0462,0.0455,0.0456,750,1.02,0.0185,0.06,0.0403,0.168,0.0403,0.06,0.0185,653,1,0.00651,0.383,0.0361,0.186,0.0361,0.383,0.00651,746,0.979,0.0202,0.0676,0.0683,0.0852,0.0683,0.0676,0.0202,649,0.959,0.03,0.088,0.0436,0.0446,0.0436,0.088,0.03,788,0.939,0.022,0.22,0.0139,0.0302,0.0139,0.22,0.022,957,0.91,0.026,0.346,0.0512,0.0813,0.0512,0.346,0.026,946,OA
'Literal Tibia of OA_64.jpg',1.07,0.057,0.401,0.0572,0.11,0.0572,0.401,0.057,865,1.05,0.0705,0.311,0.0301,0.11,0.0301,0.311,0.0705,928,1.03,0.0728,0.114,0.108,0.0848,0.108,0.114,0.0728,648,1.02,0.0478,0.284,0.0642,0.239,0.0642,0.284,0.0478,589,1,0.0276,0.4,0.0228,0.248,0.0228,0.4,0.0276,728,0.985,0.0249,0.207,0.0883,0.0689,0.0883,0.207,0.0249,691,0.969,0.0271,0.14,0.0726,0.00405,0.0726,0.14,0.0271,750,0.957,0.0712,0.291,0.0722,0.0234,0.0722,0.291,0.0712,998,0.936,0.104,0.553,0.111,0.334,0.111,0.553,0.104,1011,OA
