@relation 'LCP Tibia Medial ROI '

@attribute File {'Medial Tibia of Normal_1.jpg','Medial Tibia of Normal_10.jpg','Medial Tibia of Normal_11.jpg','Medial Tibia of Normal_12.jpg','Medial Tibia of Normal_13.jpg','Medial Tibia of Normal_14.jpg','Medial Tibia of Normal_15.jpg','Medial Tibia of Normal_16.jpg','Medial Tibia of Normal_17.jpg','Medial Tibia of Normal_18.jpg','Medial Tibia of Normal_19.jpg','Medial Tibia of Normal_2.jpg','Medial Tibia of Normal_20.jpg','Medial Tibia of Normal_21.jpg','Medial Tibia of Normal_22.jpg','Medial Tibia of Normal_23.jpg','Medial Tibia of Normal_24.jpg','Medial Tibia of Normal_25.jpg','Medial Tibia of Normal_26.jpg','Medial Tibia of Normal_27.jpg','Medial Tibia of Normal_28.jpg','Medial Tibia of Normal_29.jpg','Medial Tibia of Normal_3.jpg','Medial Tibia of Normal_30.jpg','Medial Tibia of Normal_31.jpg','Medial Tibia of Normal_32.jpg','Medial Tibia of Normal_33.jpg','Medial Tibia of Normal_34.jpg','Medial Tibia of Normal_35.jpg','Medial Tibia of Normal_36.jpg','Medial Tibia of Normal_37.jpg','Medial Tibia of Normal_38.jpg','Medial Tibia of Normal_39.jpg','Medial Tibia of Normal_4.jpg','Medial Tibia of Normal_40.jpg','Medial Tibia of Normal_41.jpg','Medial Tibia of Normal_42.jpg','Medial Tibia of Normal_43.jpg','Medial Tibia of Normal_44.jpg','Medial Tibia of Normal_45.jpg','Medial Tibia of Normal_46.jpg','Medial Tibia of Normal_47.jpg','Medial Tibia of Normal_48.jpg','Medial Tibia of Normal_49.jpg','Medial Tibia of Normal_5.jpg','Medial Tibia of Normal_50.jpg','Medial Tibia of Normal_51.jpg','Medial Tibia of Normal_52.jpg','Medial Tibia of Normal_53.jpg','Medial Tibia of Normal_54.jpg','Medial Tibia of Normal_55.jpg','Medial Tibia of Normal_56.jpg','Medial Tibia of Normal_57.jpg','Medial Tibia of Normal_58.jpg','Medial Tibia of Normal_59.jpg','Medial Tibia of Normal_6.jpg','Medial Tibia of Normal_60.jpg','Medial Tibia of Normal_61.jpg','Medial Tibia of Normal_62.jpg','Medial Tibia of Normal_63.jpg','Medial Tibia of Normal_7.jpg','Medial Tibia of Normal_8.jpg','Medial Tibia of Normal_9.jpg','Medial Tibia of OA_1.jpg','Medial Tibia of OA_10.jpg','Medial Tibia of OA_11.jpg','Medial Tibia of OA_12.jpg','Medial Tibia of OA_13.jpg','Medial Tibia of OA_14.jpg','Medial Tibia of OA_15.jpg','Medial Tibia of OA_16.jpg','Medial Tibia of OA_17.jpg','Medial Tibia of OA_18.jpg','Medial Tibia of OA_19.jpg','Medial Tibia of OA_2.jpg','Medial Tibia of OA_20.jpg','Medial Tibia of OA_21.jpg','Medial Tibia of OA_22.jpg','Medial Tibia of OA_23.jpg','Medial Tibia of OA_24.jpg','Medial Tibia of OA_25.jpg','Medial Tibia of OA_26.jpg','Medial Tibia of OA_27.jpg','Medial Tibia of OA_28.jpg','Medial Tibia of OA_29.jpg','Medial Tibia of OA_3.jpg','Medial Tibia of OA_30.jpg','Medial Tibia of OA_31.jpg','Medial Tibia of OA_32.jpg','Medial Tibia of OA_33.jpg','Medial Tibia of OA_34.jpg','Medial Tibia of OA_35.jpg','Medial Tibia of OA_36.jpg','Medial Tibia of OA_37.jpg','Medial Tibia of OA_38.jpg','Medial Tibia of OA_39.jpg','Medial Tibia of OA_4.jpg','Medial Tibia of OA_40.jpg','Medial Tibia of OA_41.jpg','Medial Tibia of OA_42.jpg','Medial Tibia of OA_43.jpg','Medial Tibia of OA_44.jpg','Medial Tibia of OA_45.jpg','Medial Tibia of OA_46.jpg','Medial Tibia of OA_47.jpg','Medial Tibia of OA_48.jpg','Medial Tibia of OA_49.jpg','Medial Tibia of OA_5.jpg','Medial Tibia of OA_50.jpg','Medial Tibia of OA_51.jpg','Medial Tibia of OA_52.jpg','Medial Tibia of OA_53.jpg','Medial Tibia of OA_54.jpg','Medial Tibia of OA_55.jpg','Medial Tibia of OA_56.jpg','Medial Tibia of OA_57.jpg','Medial Tibia of OA_58.jpg','Medial Tibia of OA_59.jpg','Medial Tibia of OA_6.jpg','Medial Tibia of OA_60.jpg','Medial Tibia of OA_61.jpg','Medial Tibia of OA_62.jpg','Medial Tibia of OA_63.jpg','Medial Tibia of OA_64.jpg','Medial Tibia of OA_65.jpg','Medial Tibia of OA_66.jpg','Medial Tibia of OA_67.jpg','Medial Tibia of OA_68.jpg','Medial Tibia of OA_7.jpg','Medial Tibia of OA_8.jpg','Medial Tibia of OA_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {Nor,OA}

@data
'Medial Tibia of OA_13.jpg',1.07,0.0302,0.523,0.0591,0.0626,0.0591,0.523,0.0302,761,1.05,0.0384,0.351,0.0562,0.134,0.0562,0.351,0.0384,918,1.03,0.0184,0.138,0.126,0.174,0.126,0.138,0.0184,640,1.02,0.0102,0.216,0.0537,0.0468,0.0537,0.216,0.0102,624,1,0.00483,0.425,0.0101,0.024,0.0101,0.425,0.00483,934,0.983,0.0354,0.259,0.0939,0.0819,0.0939,0.259,0.0354,694,0.97,0.0148,0.229,0.00298,0.157,0.00298,0.229,0.0148,763,0.959,0.0406,0.393,0.0755,0.00753,0.0755,0.393,0.0406,1000,0.938,0.0366,0.579,0.173,0.0975,0.173,0.579,0.0366,906,OA
'Medial Tibia of OA_14.jpg',1.11,0.0176,0.627,0.0321,0.52,0.0321,0.627,0.0176,761,1.08,0.0236,0.37,0.0243,0.415,0.0243,0.37,0.0236,979,1.06,0.032,0.183,0.0978,0.142,0.0978,0.183,0.032,686,1.03,0.00543,0.232,0.183,0.113,0.183,0.232,0.00543,659,1,0.0378,0.508,0.0695,0.223,0.0695,0.508,0.0378,852,0.968,0.0194,0.322,0.0843,0.0834,0.0843,0.322,0.0194,733,0.946,0.0387,0.243,0.0362,0.163,0.0362,0.243,0.0387,697,0.927,0.014,0.471,0.0278,0.354,0.0278,0.471,0.014,1007,0.892,0.0497,0.636,0.193,0.257,0.193,0.636,0.0497,901,OA
'Medial Tibia of OA_15.jpg',1.06,0.0674,0.56,0.0363,0.0991,0.0363,0.56,0.0674,806,1.04,0.0413,0.4,0.0565,0.0666,0.0565,0.4,0.0413,945,1.03,0.0219,0.147,0.0431,0.159,0.0431,0.147,0.0219,682,1.02,0.0113,0.151,0.0428,0.177,0.0428,0.151,0.0113,643,1,0.0383,0.44,0.0322,0.19,0.0322,0.44,0.0383,808,0.987,0.0199,0.147,0.0508,0.0443,0.0508,0.147,0.0199,693,0.973,0.0308,0.145,0.0818,0.00212,0.0818,0.145,0.0308,703,0.964,0.00517,0.419,0.0478,0.028,0.0478,0.419,0.00517,941,0.944,0.0704,0.564,0.179,0.11,0.179,0.564,0.0704,971,OA
'Medial Tibia of OA_16.jpg',1.09,0.0424,0.54,0.0878,0.0227,0.0878,0.54,0.0424,852,1.06,0.01,0.328,0.0425,0.0356,0.0425,0.328,0.01,934,1.05,0.0312,0.155,0.0794,0.183,0.0794,0.155,0.0312,689,1.02,0.026,0.163,0.085,0.0208,0.085,0.163,0.026,612,1,0.0235,0.284,0.0551,0.102,0.0551,0.284,0.0235,699,0.981,0.00657,0.15,0.0854,0.145,0.0854,0.15,0.00657,759,0.957,0.0298,0.0882,0.0932,0.14,0.0932,0.0882,0.0298,774,0.942,0.026,0.347,0.017,0.164,0.017,0.347,0.026,923,0.912,0.0186,0.57,0.0899,0.0976,0.0899,0.57,0.0186,952,OA
'Medial Tibia of OA_17.jpg',1.12,0.107,0.551,0.157,0.176,0.157,0.551,0.107,566,1.09,0.0798,0.37,0.299,0.0427,0.299,0.37,0.0798,691,1.07,0.0313,0.256,0.0405,0.168,0.0405,0.256,0.0313,824,1.03,0.022,0.215,0.0552,0.149,0.0552,0.215,0.022,1011,1,0.00252,0.416,0.117,0.2,0.117,0.416,0.00252,1279,0.964,0.0123,0.276,0.0254,0.225,0.0254,0.276,0.0123,1098,0.937,0.0269,0.193,0.0858,0.0568,0.0858,0.193,0.0269,908,0.919,0.058,0.335,0.0573,0.049,0.0573,0.335,0.058,742,0.886,0.0922,0.618,0.141,0.0501,0.141,0.618,0.0922,683,OA
'Medial Tibia of OA_18.jpg',1.09,0.0436,0.587,0.0628,0.472,0.0628,0.587,0.0436,807,1.06,0.0216,0.468,0.0515,0.0713,0.0515,0.468,0.0216,961,1.04,0.0135,0.154,0.00604,0.141,0.00604,0.154,0.0135,646,1.02,0.0221,0.239,0.155,0.14,0.155,0.239,0.0221,648,1,0.0114,0.403,0.0751,0.33,0.0751,0.403,0.0114,821,0.979,0.0179,0.235,0.112,0.171,0.112,0.235,0.0179,723,0.959,0.0149,0.234,0.0381,0.0646,0.0381,0.234,0.0149,743,0.946,0.0176,0.48,0.0475,0.109,0.0475,0.48,0.0176,965,0.916,0.0477,0.61,0.0762,0.493,0.0762,0.61,0.0477,914,OA
'Medial Tibia of OA_19.jpg',1.07,0.0851,0.627,0.0609,0.21,0.0609,0.627,0.0851,717,1.05,0.0436,0.408,0.0419,0.313,0.0419,0.408,0.0436,1050,1.04,0.0267,0.203,0.123,0.257,0.123,0.203,0.0267,571,1.02,0.0175,0.277,0.0207,0.24,0.0207,0.277,0.0175,629,1,0.0513,0.484,0.0461,0.37,0.0461,0.484,0.0513,875,0.981,0.0288,0.325,0.0886,0.275,0.0886,0.325,0.0288,698,0.964,0.035,0.223,0.224,0.101,0.224,0.223,0.035,691,0.955,0.0548,0.488,0.0209,0.305,0.0209,0.488,0.0548,1011,0.929,0.0347,0.581,0.135,0.123,0.135,0.581,0.0347,890,OA
'Medial Tibia of OA_2.jpg',1.05,0.0728,0.504,0.133,0.296,0.133,0.504,0.0728,690,1.04,0.0486,0.365,0.129,0.0773,0.129,0.365,0.0486,905,1.03,0.0444,0.107,0.0384,0.0285,0.0384,0.107,0.0444,697,1.01,0.00364,0.212,0.0351,0.0353,0.0351,0.212,0.00364,724,1,0.0181,0.45,0.0638,0.0341,0.0638,0.45,0.0181,1019,0.989,0.0114,0.223,0.0615,0.0399,0.0615,0.223,0.0114,813,0.976,0.0352,0.124,0.0385,0.0114,0.0385,0.124,0.0352,777,0.966,0.0535,0.399,0.0426,0.0225,0.0426,0.399,0.0535,950,0.95,0.0258,0.596,0.249,0.112,0.249,0.596,0.0258,844,OA
'Medial Tibia of OA_20.jpg',1.07,0.0297,0.327,0.135,0.0543,0.135,0.327,0.0297,787,1.05,0.006,0.274,0.0397,0.136,0.0397,0.274,0.006,910,1.03,0.0471,0.145,0.0416,0.0426,0.0416,0.145,0.0471,707,1.02,0.0421,0.162,0.0751,0.204,0.0751,0.162,0.0421,680,1,0.0191,0.339,0.0367,0.0731,0.0367,0.339,0.0191,756,0.986,0.0333,0.138,0.0343,0.0521,0.0343,0.138,0.0333,706,0.97,0.0486,0.122,0.0822,0.0148,0.0822,0.122,0.0486,748,0.957,0.0315,0.321,0.0377,0.23,0.0377,0.321,0.0315,1003,0.935,0.0763,0.457,0.123,0.0405,0.123,0.457,0.0763,913,OA
'Medial Tibia of OA_21.jpg',1.09,0.0869,0.603,0.121,0.731,0.121,0.603,0.0869,561,1.07,0.0421,0.302,0.101,0.366,0.101,0.302,0.0421,941,1.05,0.00605,0.18,0.0661,0.259,0.0661,0.18,0.00605,427,1.03,0.0125,0.201,0.122,0.217,0.122,0.201,0.0125,717,1.01,0.0274,0.36,0.08,0.319,0.08,0.36,0.0274,647,0.973,0.0108,0.268,0.15,0.299,0.15,0.268,0.0108,730,0.952,0.0243,0.282,0.145,0.377,0.145,0.282,0.0243,376,0.933,0.0311,0.317,0.0731,0.617,0.0731,0.317,0.0311,1057,0.901,0.0544,0.615,0.253,0.738,0.253,0.615,0.0544,664,OA
'Medial Tibia of OA_22.jpg',1.08,0.0284,0.366,0.0442,0.0435,0.0442,0.366,0.0284,973,1.05,0.088,0.254,0.0957,0.0278,0.0957,0.254,0.088,941,1.03,0.00372,0.0995,0.0458,0.262,0.0458,0.0995,0.00372,598,1.02,0.00869,0.175,0.0858,0.00668,0.0858,0.175,0.00869,518,1,0.0126,0.261,0.0405,0.164,0.0405,0.261,0.0126,599,0.983,0.0159,0.166,0.0207,0.0871,0.0207,0.166,0.0159,552,0.968,0.0104,0.105,0.0926,0.253,0.0926,0.105,0.0104,668,0.952,0.0496,0.262,0.0514,0.0322,0.0514,0.262,0.0496,982,0.926,0.0685,0.397,0.0664,0.297,0.0664,0.397,0.0685,1075,OA
'Medial Tibia of OA_23.jpg',1.06,0.0149,0.45,0.113,0.224,0.113,0.45,0.0149,795,1.04,0.0652,0.337,0.075,0.0791,0.075,0.337,0.0652,907,1.03,0.0357,0.146,0.0595,0.13,0.0595,0.146,0.0357,702,1.02,0.0127,0.151,0.0206,0.171,0.0206,0.151,0.0127,632,1,0.0216,0.383,0.0572,0.00596,0.0572,0.383,0.0216,687,0.987,0.0218,0.203,0.021,0.00761,0.021,0.203,0.0218,726,0.974,0.0292,0.143,0.136,0.131,0.136,0.143,0.0292,688,0.963,0.0461,0.368,0.0192,0.144,0.0192,0.368,0.0461,996,0.944,0.0351,0.543,0.0413,0.0126,0.0413,0.543,0.0351,1011,OA
'Medial Tibia of OA_24.jpg',1.05,0.0624,0.387,0.103,0.0767,0.103,0.387,0.0624,805,1.03,0.0358,0.322,0.0722,0.0747,0.0722,0.322,0.0358,887,1.03,0.038,0.15,0.0933,0.0397,0.0933,0.15,0.038,709,1.01,0.0404,0.191,0.0768,0.0991,0.0768,0.191,0.0404,654,1,0.00845,0.426,0.0494,0.0495,0.0494,0.426,0.00845,776,0.988,0.0131,0.171,0.0853,0.127,0.0853,0.171,0.0131,719,0.977,0.0157,0.0699,0.039,0.226,0.039,0.0699,0.0157,728,0.967,0.0331,0.226,0.0555,0.144,0.0555,0.226,0.0331,955,0.949,0.0209,0.377,0.0381,0.0738,0.0381,0.377,0.0209,959,OA
'Medial Tibia of OA_25.jpg',1.06,0.0553,0.532,0.131,0.094,0.131,0.532,0.0553,752,1.04,0.0394,0.406,0.0803,0.0111,0.0803,0.406,0.0394,975,1.03,0.0683,0.175,0.0244,0.13,0.0244,0.175,0.0683,616,1.02,0.0388,0.326,0.0741,0.151,0.0741,0.326,0.0388,653,1,0.0088,0.538,0.0457,0.128,0.0457,0.538,0.0088,990,0.983,0.0132,0.355,0.128,0.0883,0.128,0.355,0.0132,835,0.969,0.00239,0.286,0.0381,0.112,0.0381,0.286,0.00239,741,0.959,0.0574,0.514,0.0254,0.0667,0.0254,0.514,0.0574,925,0.937,0.0284,0.661,0.171,0.0444,0.171,0.661,0.0284,842,OA
'Medial Tibia of OA_26.jpg',1.1,0.0572,0.578,0.128,1.4,0.128,0.578,0.0572,532,1.08,0.0252,0.325,0.0636,1.01,0.0636,0.325,0.0252,726,1.06,0.0103,0.216,0.0314,0.594,0.0314,0.216,0.0103,736,1.03,0.0149,0.319,0.0971,0.378,0.0971,0.319,0.0149,944,1,0.0207,0.6,0.0339,0.609,0.0339,0.6,0.0207,1447,0.967,0.0171,0.35,0.147,0.5,0.147,0.35,0.0171,1133,0.946,0.0243,0.236,0.117,0.791,0.117,0.236,0.0243,861,0.935,0.0511,0.597,0.138,0.292,0.138,0.597,0.0511,723,0.904,0.0596,0.681,0.131,0.679,0.131,0.681,0.0596,672,OA
'Medial Tibia of OA_27.jpg',1.1,0.114,0.435,0.0907,0.192,0.0907,0.435,0.114,621,1.07,0.0248,0.256,0.0134,0.182,0.0134,0.256,0.0248,760,1.05,0.00919,0.133,0.0721,0.109,0.0721,0.133,0.00919,773,1.03,0.0125,0.189,0.104,0.0122,0.104,0.189,0.0125,865,1,0.0242,0.421,0.0562,0.018,0.0562,0.421,0.0242,985,0.978,0.0158,0.221,0.0385,0.0742,0.0385,0.221,0.0158,978,0.957,0.0448,0.179,0.0257,0.207,0.0257,0.179,0.0448,901,0.938,0.0683,0.339,0.069,0.172,0.069,0.339,0.0683,824,0.911,0.112,0.602,0.113,0.139,0.113,0.602,0.112,849,OA
'Medial Tibia of OA_28.jpg',1.1,0.0661,0.081,0.101,0.153,0.101,0.081,0.0661,770,1.07,0.0392,0.0808,0.0721,0.0437,0.0721,0.0808,0.0392,778,1.05,0.0656,0.0457,0.0975,0.0398,0.0975,0.0457,0.0656,768,1.02,0.0294,0.0595,0.0921,0.0408,0.0921,0.0595,0.0294,826,1,0.0261,0.208,0.118,0.202,0.118,0.208,0.0261,809,0.977,0.0215,0.0467,0.13,0.053,0.13,0.0467,0.0215,824,0.953,0.0338,0.0914,0.0376,0.0654,0.0376,0.0914,0.0338,864,0.936,0.0583,0.2,0.0301,0.189,0.0301,0.2,0.0583,837,0.902,0.0459,0.214,0.168,0.0613,0.168,0.214,0.0459,882,OA
'Medial Tibia of OA_29.jpg',1.07,0.0229,0.611,0.229,0.796,0.229,0.611,0.0229,586,1.05,0.0604,0.321,0.0774,0.449,0.0774,0.321,0.0604,752,1.04,0.0159,0.137,0.0614,0.268,0.0614,0.137,0.0159,750,1.02,0.0152,0.255,0.108,0.169,0.108,0.255,0.0152,893,1,0.0235,0.485,0.0738,0.105,0.0738,0.485,0.0235,1220,0.98,0.0293,0.309,0.0885,0.439,0.0885,0.309,0.0293,995,0.965,0.0675,0.214,0.0717,0.258,0.0717,0.214,0.0675,874,0.955,0.0439,0.424,0.0704,0.289,0.0704,0.424,0.0439,847,0.936,0.0505,0.658,0.0929,0.579,0.0929,0.658,0.0505,761,OA
'Medial Tibia of OA_3.jpg',1.04,0.1,0.479,0.131,0.247,0.131,0.479,0.1,810,1.03,0.0186,0.269,0.0735,0.0456,0.0735,0.269,0.0186,900,1.02,0.0246,0.155,0.143,0.185,0.143,0.155,0.0246,706,1.01,0.00564,0.15,0.0283,0.157,0.0283,0.15,0.00564,600,1,0.00549,0.424,0.0902,0.189,0.0902,0.424,0.00549,736,0.991,0.0553,0.207,0.0507,0.0784,0.0507,0.207,0.0553,707,0.981,0.0607,0.134,0.0444,0.129,0.0444,0.134,0.0607,767,0.973,0.0606,0.289,0.069,0.118,0.069,0.289,0.0606,880,0.959,0.0173,0.466,0.241,0.341,0.241,0.466,0.0173,1050,OA
'Medial Tibia of OA_30.jpg',1.08,0.0543,0.473,0.0848,0.303,0.0848,0.473,0.0543,595,1.05,0.0336,0.315,0.0439,0.347,0.0439,0.315,0.0336,751,1.04,0.0118,0.152,0.106,0.0157,0.106,0.152,0.0118,747,1.02,0.0268,0.272,0.0381,0.101,0.0381,0.272,0.0268,810,1,0.0162,0.469,0.0476,0.172,0.0476,0.469,0.0162,1158,0.981,0.0119,0.281,0.0405,0.0637,0.0405,0.281,0.0119,1033,0.964,0.00884,0.196,0.0482,0.134,0.0482,0.196,0.00884,855,0.953,0.041,0.353,0.0533,0.124,0.0533,0.353,0.041,870,0.931,0.0581,0.525,0.00445,0.307,0.00445,0.525,0.0581,819,OA
'Medial Tibia of OA_31.jpg',1.06,0.023,0.597,0.156,0.35,0.156,0.597,0.023,557,1.04,0.0233,0.462,0.0838,0.0934,0.0838,0.462,0.0233,826,1.03,0.0306,0.228,0.133,0.183,0.133,0.228,0.0306,735,1.02,0.00838,0.254,0.0644,0.0741,0.0644,0.254,0.00838,946,1,0.00123,0.53,0.0534,0.204,0.0534,0.53,0.00123,1311,0.985,0.0163,0.281,0.164,0.303,0.164,0.281,0.0163,1005,0.969,0.0287,0.202,0.0651,0.0315,0.0651,0.202,0.0287,839,0.96,0.0244,0.445,0.0242,0.11,0.0242,0.445,0.0244,793,0.942,0.053,0.601,0.143,0.593,0.143,0.601,0.053,745,OA
'Medial Tibia of OA_32.jpg',1.12,0.0488,0.432,0.147,0.0204,0.147,0.432,0.0488,658,1.08,0.0309,0.377,0.045,0.187,0.045,0.377,0.0309,774,1.06,0.0126,0.0825,0.0453,0.0378,0.0453,0.0825,0.0126,819,1.04,0.00861,0.138,0.076,0.119,0.076,0.138,0.00861,862,1,0.013,0.432,0.0196,0.115,0.0196,0.432,0.013,1048,0.969,0.0211,0.174,0.0872,0.0996,0.0872,0.174,0.0211,913,0.939,0.0286,0.171,0.0455,0.2,0.0455,0.171,0.0286,866,0.916,0.0336,0.357,0.00619,0.0995,0.00619,0.357,0.0336,858,0.877,0.00661,0.506,0.0726,0.291,0.0726,0.506,0.00661,770,OA
'Medial Tibia of OA_33.jpg',1.06,0.069,0.628,0.139,0.476,0.139,0.628,0.069,763,1.04,0.0376,0.447,0.0394,0.198,0.0394,0.447,0.0376,978,1.03,0.0376,0.158,0.0985,0.0525,0.0985,0.158,0.0376,643,1.02,0.00816,0.293,0.0818,0.227,0.0818,0.293,0.00816,646,1,0.0295,0.508,0.106,0.36,0.106,0.508,0.0295,821,0.983,0.0251,0.303,0.0304,0.125,0.0304,0.303,0.0251,719,0.971,0.0161,0.206,0.0568,0.388,0.0568,0.206,0.0161,673,0.963,0.0358,0.478,0.0923,0.0411,0.0923,0.478,0.0358,998,0.945,0.028,0.654,0.164,0.346,0.164,0.654,0.028,943,OA
'Medial Tibia of OA_34.jpg',1.04,0.0909,0.349,0.0617,0.33,0.0617,0.349,0.0909,580,1.03,0.0257,0.203,0.091,0.0522,0.091,0.203,0.0257,779,1.02,0.0456,0.195,0.0343,0.0186,0.0343,0.195,0.0456,772,1.01,0.0261,0.173,0.0138,0.0958,0.0138,0.173,0.0261,884,1,0.01,0.465,0.0607,0.19,0.0607,0.465,0.01,1039,0.99,0.0105,0.197,0.103,0.248,0.103,0.197,0.0105,1052,0.979,0.01,0.122,0.0505,0.0632,0.0505,0.122,0.01,895,0.972,0.0352,0.314,0.0588,0.199,0.0588,0.314,0.0352,834,0.958,0.0582,0.405,0.234,0.345,0.234,0.405,0.0582,781,OA
'Medial Tibia of OA_35.jpg',1.09,0.038,0.639,0.0888,0.156,0.0888,0.639,0.038,533,1.06,0.0363,0.427,0.121,0.438,0.121,0.427,0.0363,678,1.05,0.0295,0.243,0.117,0.203,0.117,0.243,0.0295,715,1.03,0.00967,0.276,0.12,0.274,0.12,0.276,0.00967,995,1,0.0126,0.554,0.139,0.398,0.139,0.554,0.0126,1437,0.972,0.0065,0.393,0.206,0.317,0.206,0.393,0.0065,1224,0.951,0.0368,0.263,0.0243,0.304,0.0243,0.263,0.0368,830,0.936,0.0301,0.423,0.0743,0.33,0.0743,0.423,0.0301,768,0.913,0.0567,0.673,0.175,0.062,0.175,0.673,0.0567,669,OA
'Medial Tibia of OA_36.jpg',1.11,0.0534,0.554,0.343,0.933,0.343,0.554,0.0534,619,1.07,0.0126,0.385,0.0416,0.011,0.0416,0.385,0.0126,737,1.06,0.0308,0.22,0.128,0.107,0.128,0.22,0.0308,816,1.03,0.0115,0.237,0.0222,0.289,0.0222,0.237,0.0115,896,1,0.0265,0.48,0.0849,0.379,0.0849,0.48,0.0265,1187,0.971,0.0205,0.322,0.133,0.19,0.133,0.322,0.0205,1014,0.946,0.0359,0.194,0.0439,0.0309,0.0439,0.194,0.0359,916,0.929,0.0368,0.38,0.0569,0.302,0.0569,0.38,0.0368,788,0.899,0.113,0.589,0.197,0.298,0.197,0.589,0.113,708,OA
'Medial Tibia of OA_37.jpg',1.05,0.0737,0.241,0.0591,0.00113,0.0591,0.241,0.0737,753,1.04,0.0341,0.206,0.0573,0.126,0.0573,0.206,0.0341,844,1.03,0.0587,0.05,0.0674,0.104,0.0674,0.05,0.0587,751,1.01,0.0224,0.145,0.141,0.223,0.141,0.145,0.0224,720,1,0.013,0.357,0.104,0.00398,0.104,0.357,0.013,840,0.987,0.0173,0.142,0.181,0.107,0.181,0.142,0.0173,794,0.976,0.00946,0.102,0.0219,0.152,0.0219,0.102,0.00946,862,0.967,0.0389,0.229,0.054,0.0688,0.054,0.229,0.0389,897,0.95,0.058,0.381,0.0442,0.404,0.0442,0.381,0.058,887,OA
'Medial Tibia of OA_38.jpg',1.11,0.0155,0.69,0.15,0.266,0.15,0.69,0.0155,796,1.08,0.00963,0.527,0.0464,0.204,0.0464,0.527,0.00963,997,1.06,0.0287,0.291,0.201,0.0985,0.201,0.291,0.0287,537,1.03,0.0198,0.35,0.0973,0.169,0.0973,0.35,0.0198,591,1,0.07,0.591,0.0605,0.179,0.0605,0.591,0.07,956,0.964,0.0269,0.403,0.0998,0.0187,0.0998,0.403,0.0269,682,0.945,0.0182,0.269,0.117,0.179,0.117,0.269,0.0182,595,0.925,0.0209,0.465,0.0721,0.0278,0.0721,0.465,0.0209,1049,0.891,0.029,0.696,0.0828,0.307,0.0828,0.696,0.029,912,OA
'Medial Tibia of OA_39.jpg',1.14,0.0348,0.463,0.209,0.298,0.209,0.463,0.0348,604,1.1,0.00227,0.383,0.165,0.155,0.165,0.383,0.00227,776,1.07,0.00842,0.115,0.0957,0.101,0.0957,0.115,0.00842,784,1.04,0.0119,0.263,0.124,0.0857,0.124,0.263,0.0119,843,1,0.0119,0.447,0.0167,0.198,0.0167,0.447,0.0119,1097,0.963,0.037,0.29,0.133,0.167,0.133,0.29,0.037,996,0.931,0.00891,0.178,0.025,0.023,0.025,0.178,0.00891,873,0.912,0.0658,0.345,0.0639,0.407,0.0639,0.345,0.0658,842,0.872,0.00642,0.575,0.215,0.391,0.215,0.575,0.00642,772,OA
