@relation 'LCP Medial Tibia ROI '

@attribute File {'Medial Tibia of G1_1.jpg','Medial Tibia of G1_10.jpg','Medial Tibia of G1_11.jpg','Medial Tibia of G1_12.jpg','Medial Tibia of G1_13.jpg','Medial Tibia of G1_14.jpg','Medial Tibia of G1_15.jpg','Medial Tibia of G1_16.jpg','Medial Tibia of G1_17.jpg','Medial Tibia of G1_18.jpg','Medial Tibia of G1_2.jpg','Medial Tibia of G1_3.jpg','Medial Tibia of G1_4.jpg','Medial Tibia of G1_5.jpg','Medial Tibia of G1_6.jpg','Medial Tibia of G1_7.jpg','Medial Tibia of G1_8.jpg','Medial Tibia of G1_9.jpg','Medial Tibia of G2_1.jpg','Medial Tibia of G2_10.jpg','Medial Tibia of G2_11.jpg','Medial Tibia of G2_12.jpg','Medial Tibia of G2_13.jpg','Medial Tibia of G2_14.jpg','Medial Tibia of G2_15.jpg','Medial Tibia of G2_16.jpg','Medial Tibia of G2_17.jpg','Medial Tibia of G2_18.jpg','Medial Tibia of G2_19.jpg','Medial Tibia of G2_2.jpg','Medial Tibia of G2_20.jpg','Medial Tibia of G2_21.jpg','Medial Tibia of G2_3.jpg','Medial Tibia of G2_4.jpg','Medial Tibia of G2_5.jpg','Medial Tibia of G2_6.jpg','Medial Tibia of G2_7.jpg','Medial Tibia of G2_8.jpg','Medial Tibia of G2_9.jpg','Medial Tibia of G3_1.jpg','Medial Tibia of G3_10.jpg','Medial Tibia of G3_11.jpg','Medial Tibia of G3_12.jpg','Medial Tibia of G3_13.jpg','Medial Tibia of G3_14.jpg','Medial Tibia of G3_15.jpg','Medial Tibia of G3_16.jpg','Medial Tibia of G3_17.jpg','Medial Tibia of G3_18.jpg','Medial Tibia of G3_19.jpg','Medial Tibia of G3_2.jpg','Medial Tibia of G3_20.jpg','Medial Tibia of G3_21.jpg','Medial Tibia of G3_22.jpg','Medial Tibia of G3_23.jpg','Medial Tibia of G3_24.jpg','Medial Tibia of G3_25.jpg','Medial Tibia of G3_26.jpg','Medial Tibia of G3_27.jpg','Medial Tibia of G3_28.jpg','Medial Tibia of G3_29.jpg','Medial Tibia of G3_3.jpg','Medial Tibia of G3_30.jpg','Medial Tibia of G3_31.jpg','Medial Tibia of G3_32.jpg','Medial Tibia of G3_33.jpg','Medial Tibia of G3_34.jpg','Medial Tibia of G3_35.jpg','Medial Tibia of G3_36.jpg','Medial Tibia of G3_37.jpg','Medial Tibia of G3_38.jpg','Medial Tibia of G3_39.jpg','Medial Tibia of G3_4.jpg','Medial Tibia of G3_40.jpg','Medial Tibia of G3_41.jpg','Medial Tibia of G3_42.jpg','Medial Tibia of G3_43.jpg','Medial Tibia of G3_44.jpg','Medial Tibia of G3_5.jpg','Medial Tibia of G3_6.jpg','Medial Tibia of G3_7.jpg','Medial Tibia of G3_8.jpg','Medial Tibia of G3_9.jpg','Medial Tibia of G4_1.jpg','Medial Tibia of G4_2.jpg','Medial Tibia of G4_3.jpg','Medial Tibia of G4_4.jpg','Medial Tibia of G4_5.jpg','Medial Tibia of G4_6.jpg','Medial Tibia of G4_7.jpg','Medial Tibia of G4_8.jpg','Medial Tibia of Nor_1.jpg','Medial Tibia of Nor_10.jpg','Medial Tibia of Nor_11.jpg','Medial Tibia of Nor_12.jpg','Medial Tibia of Nor_13.jpg','Medial Tibia of Nor_14.jpg','Medial Tibia of Nor_15.jpg','Medial Tibia of Nor_16.jpg','Medial Tibia of Nor_17.jpg','Medial Tibia of Nor_18.jpg','Medial Tibia of Nor_19.jpg','Medial Tibia of Nor_2.jpg','Medial Tibia of Nor_20.jpg','Medial Tibia of Nor_21.jpg','Medial Tibia of Nor_22.jpg','Medial Tibia of Nor_23.jpg','Medial Tibia of Nor_24.jpg','Medial Tibia of Nor_25.jpg','Medial Tibia of Nor_26.jpg','Medial Tibia of Nor_27.jpg','Medial Tibia of Nor_28.jpg','Medial Tibia of Nor_29.jpg','Medial Tibia of Nor_3.jpg','Medial Tibia of Nor_30.jpg','Medial Tibia of Nor_31.jpg','Medial Tibia of Nor_32.jpg','Medial Tibia of Nor_33.jpg','Medial Tibia of Nor_34.jpg','Medial Tibia of Nor_35.jpg','Medial Tibia of Nor_36.jpg','Medial Tibia of Nor_37.jpg','Medial Tibia of Nor_38.jpg','Medial Tibia of Nor_39.jpg','Medial Tibia of Nor_4.jpg','Medial Tibia of Nor_5.jpg','Medial Tibia of Nor_6.jpg','Medial Tibia of Nor_7.jpg','Medial Tibia of Nor_8.jpg','Medial Tibia of Nor_9.jpg'}
@attribute LCP_1 numeric
@attribute LCP_2 numeric
@attribute LCP_3 numeric
@attribute LCP_4 numeric
@attribute LCP_5 numeric
@attribute LCP_6 numeric
@attribute LCP_7 numeric
@attribute LCP_8 numeric
@attribute LCP_9 numeric
@attribute LCP_10 numeric
@attribute LCP_11 numeric
@attribute LCP_12 numeric
@attribute LCP_13 numeric
@attribute LCP_14 numeric
@attribute LCP_15 numeric
@attribute LCP_16 numeric
@attribute LCP_17 numeric
@attribute LCP_18 numeric
@attribute LCP_19 numeric
@attribute LCP_20 numeric
@attribute LCP_21 numeric
@attribute LCP_22 numeric
@attribute LCP_23 numeric
@attribute LCP_24 numeric
@attribute LCP_25 numeric
@attribute LCP_26 numeric
@attribute LCP_27 numeric
@attribute LCP_28 numeric
@attribute LCP_29 numeric
@attribute LCP_30 numeric
@attribute LCP_31 numeric
@attribute LCP_32 numeric
@attribute LCP_33 numeric
@attribute LCP_34 numeric
@attribute LCP_35 numeric
@attribute LCP_36 numeric
@attribute LCP_37 numeric
@attribute LCP_38 numeric
@attribute LCP_39 numeric
@attribute LCP_40 numeric
@attribute LCP_41 numeric
@attribute LCP_42 numeric
@attribute LCP_43 numeric
@attribute LCP_44 numeric
@attribute LCP_45 numeric
@attribute LCP_46 numeric
@attribute LCP_47 numeric
@attribute LCP_48 numeric
@attribute LCP_49 numeric
@attribute LCP_50 numeric
@attribute LCP_51 numeric
@attribute LCP_52 numeric
@attribute LCP_53 numeric
@attribute LCP_54 numeric
@attribute LCP_55 numeric
@attribute LCP_56 numeric
@attribute LCP_57 numeric
@attribute LCP_58 numeric
@attribute LCP_59 numeric
@attribute LCP_60 numeric
@attribute LCP_61 numeric
@attribute LCP_62 numeric
@attribute LCP_63 numeric
@attribute LCP_64 numeric
@attribute LCP_65 numeric
@attribute LCP_66 numeric
@attribute LCP_67 numeric
@attribute LCP_68 numeric
@attribute LCP_69 numeric
@attribute LCP_70 numeric
@attribute LCP_71 numeric
@attribute LCP_72 numeric
@attribute LCP_73 numeric
@attribute LCP_74 numeric
@attribute LCP_75 numeric
@attribute LCP_76 numeric
@attribute LCP_77 numeric
@attribute LCP_78 numeric
@attribute LCP_79 numeric
@attribute LCP_80 numeric
@attribute LCP_81 numeric
@attribute class {'Grade 1','Grade 2','Grade 3','Grade 4',Normal}

@data
'Medial Tibia of G3_36.jpg',1.11,0.0586,0.588,0.0496,0.0931,0.0496,0.588,0.0586,754,1.07,0.0249,0.324,0.0657,0.0217,0.0657,0.324,0.0249,915,1.06,0.0406,0.166,0.0487,0.0839,0.0487,0.166,0.0406,707,1.03,0.0172,0.168,0.0665,0.0625,0.0665,0.168,0.0172,692,1,0.00872,0.431,0.0652,0.0139,0.0652,0.431,0.00872,873,0.973,0.0285,0.204,0.0866,0.0772,0.0866,0.204,0.0285,762,0.948,0.0132,0.182,0.0279,0.15,0.0279,0.182,0.0132,762,0.929,0.0405,0.345,0.0435,0.0376,0.0435,0.345,0.0405,923,0.896,0.0224,0.467,0.0968,0.0376,0.0968,0.467,0.0224,910,'Grade 3'
'Medial Tibia of G3_37.jpg',1.06,0.0154,0.48,0.0364,0.0995,0.0364,0.48,0.0154,755,1.04,0.0431,0.299,0.0785,0.000517,0.0785,0.299,0.0431,902,1.03,0.0354,0.104,0.146,0.16,0.146,0.104,0.0354,733,1.02,0.00646,0.162,0.0688,0.109,0.0688,0.162,0.00646,688,1,0.0123,0.335,0.0585,0.0505,0.0585,0.335,0.0123,763,0.987,0.0198,0.149,0.106,0.0154,0.106,0.149,0.0198,732,0.975,0.0306,0.153,0.0659,0.0325,0.0659,0.153,0.0306,705,0.963,0.0283,0.367,0.096,0.0853,0.096,0.367,0.0283,944,0.943,0.0285,0.493,0.142,0.0977,0.142,0.493,0.0285,968,'Grade 3'
'Medial Tibia of G3_38.jpg',1.06,0.0236,0.462,0.125,0.103,0.125,0.462,0.0236,853,1.04,0.0606,0.285,0.0927,0.0319,0.0927,0.285,0.0606,896,1.03,0.0267,0.0911,0.101,0.117,0.101,0.0911,0.0267,744,1.02,0.0132,0.0974,0.0267,0.0426,0.0267,0.0974,0.0132,606,1,0.0177,0.29,0.011,0.0706,0.011,0.29,0.0177,711,0.987,0.0323,0.142,0.0282,0.0189,0.0282,0.142,0.0323,621,0.973,0.0352,0.127,0.0591,0.197,0.0591,0.127,0.0352,749,0.962,0.0394,0.278,0.0178,0.12,0.0178,0.278,0.0394,966,0.939,0.0533,0.456,0.142,0.133,0.142,0.456,0.0533,1017,'Grade 3'
'Medial Tibia of G3_39.jpg',1.12,0.0567,0.552,0.101,0.23,0.101,0.552,0.0567,733,1.08,0.0254,0.379,0.0894,0.228,0.0894,0.379,0.0254,843,1.06,0.0223,0.167,0.0383,0.0765,0.0383,0.167,0.0223,774,1.03,0.0255,0.192,0.0361,0.0402,0.0361,0.192,0.0255,738,1,0.0152,0.434,0.0986,0.0771,0.0986,0.434,0.0152,928,0.966,0.0209,0.255,0.0456,0.181,0.0456,0.255,0.0209,835,0.939,0.0269,0.168,0.0315,0.0528,0.0315,0.168,0.0269,775,0.919,0.0354,0.352,0.0611,0.129,0.0611,0.352,0.0354,922,0.88,0.0555,0.482,0.134,0.213,0.134,0.482,0.0555,856,'Grade 3'
'Medial Tibia of G3_4.jpg',1.06,0.079,0.507,0.0423,0.24,0.0423,0.507,0.079,890,1.04,0.0174,0.303,0.0318,0.0613,0.0318,0.303,0.0174,943,1.03,0.0121,0.165,0.0611,0.173,0.0611,0.165,0.0121,604,1.02,0.0236,0.135,0.0591,0.0777,0.0591,0.135,0.0236,565,1,0.0308,0.311,0.0573,0.22,0.0573,0.311,0.0308,746,0.986,0.0142,0.188,0.103,0.138,0.103,0.188,0.0142,635,0.973,0.0272,0.183,0.114,0.447,0.114,0.183,0.0272,768,0.962,0.0588,0.318,0.0742,0.0162,0.0742,0.318,0.0588,973,0.94,0.0584,0.51,0.1,0.0439,0.1,0.51,0.0584,1031,'Grade 3'
'Medial Tibia of G3_40.jpg',1.07,0.111,0.596,0.0306,0.38,0.0306,0.596,0.111,740,1.05,0.0167,0.427,0.0231,0.147,0.0231,0.427,0.0167,894,1.03,0.0427,0.186,0.119,0.0516,0.119,0.186,0.0427,699,1.02,0.011,0.268,0.064,0.289,0.064,0.268,0.011,676,1,0.0116,0.543,0.0548,0.31,0.0548,0.543,0.0116,840,0.983,0.0193,0.318,0.126,0.105,0.126,0.318,0.0193,710,0.967,0.0462,0.224,0.0273,0.352,0.0273,0.224,0.0462,710,0.958,0.0337,0.456,0.0897,0.281,0.0897,0.456,0.0337,1036,0.938,0.00914,0.685,0.133,0.176,0.133,0.685,0.00914,911,'Grade 3'
'Medial Tibia of G3_41.jpg',1.07,0.0746,0.417,0.0815,0.296,0.0815,0.417,0.0746,836,1.05,0.0153,0.197,0.109,0.145,0.109,0.197,0.0153,867,1.03,0.0376,0.116,0.0711,0.25,0.0711,0.116,0.0376,671,1.02,0.0134,0.103,0.0899,0.00171,0.0899,0.103,0.0134,690,1,0.0178,0.304,0.049,0.122,0.049,0.304,0.0178,752,0.985,0.0273,0.111,0.0681,0.118,0.0681,0.111,0.0273,688,0.97,0.0329,0.0932,0.0635,0.352,0.0635,0.0932,0.0329,764,0.958,0.0333,0.244,0.053,0.207,0.053,0.244,0.0333,848,0.936,0.0476,0.47,0.0577,0.394,0.0577,0.47,0.0476,999,'Grade 3'
'Medial Tibia of G3_42.jpg',1.09,0.0564,0.311,0.029,0.375,0.029,0.311,0.0564,844,1.06,0.0541,0.273,0.00462,0.282,0.00462,0.273,0.0541,883,1.05,0.0146,0.127,0.108,0.33,0.108,0.127,0.0146,704,1.02,0.0186,0.0862,0.0905,0.154,0.0905,0.0862,0.0186,655,1,0.0036,0.264,0.0338,0.203,0.0338,0.264,0.0036,822,0.979,0.0403,0.103,0.0292,0.0937,0.0292,0.103,0.0403,674,0.958,0.00229,0.164,0.0545,0.472,0.0545,0.164,0.00229,774,0.942,0.085,0.363,0.11,0.108,0.11,0.363,0.085,923,0.913,0.0374,0.516,0.0924,0.291,0.0924,0.516,0.0374,962,'Grade 3'
'Medial Tibia of G3_43.jpg',1.1,0.0436,0.368,0.24,0.395,0.24,0.368,0.0436,713,1.07,0.0601,0.29,0.0575,0.284,0.0575,0.29,0.0601,866,1.05,0.023,0.117,0.0207,0.00807,0.0207,0.117,0.023,690,1.03,0.0282,0.196,0.149,0.119,0.149,0.196,0.0282,721,1,0.0157,0.429,0.0613,0.171,0.0613,0.429,0.0157,1133,0.975,0.0132,0.257,0.0191,0.163,0.0191,0.257,0.0132,866,0.954,0.0501,0.192,0.094,0.235,0.094,0.192,0.0501,778,0.938,0.0195,0.355,0.105,0.15,0.105,0.355,0.0195,904,0.91,0.0398,0.498,0.145,0.193,0.145,0.498,0.0398,832,'Grade 3'
'Medial Tibia of G3_44.jpg',1.06,0.0758,0.336,0.0961,0.0801,0.0961,0.336,0.0758,819,1.04,0.0658,0.237,0.031,0.00607,0.031,0.237,0.0658,846,1.03,0.0467,0.0743,0.0242,0.0698,0.0242,0.0743,0.0467,774,1.01,0.0246,0.0863,0.131,0.124,0.131,0.0863,0.0246,657,1,0.0353,0.263,0.0769,0.0201,0.0769,0.263,0.0353,686,0.988,0.0231,0.103,0.078,0.137,0.078,0.103,0.0231,697,0.977,0.0555,0.043,0.046,0.309,0.046,0.043,0.0555,817,0.965,0.0525,0.21,0.0628,0.0319,0.0628,0.21,0.0525,973,0.944,0.0522,0.344,0.156,0.121,0.156,0.344,0.0522,958,'Grade 3'
'Medial Tibia of G3_5.jpg',1.08,0.0107,0.547,0.118,0.201,0.118,0.547,0.0107,831,1.06,0.00188,0.36,0.0199,0.2,0.0199,0.36,0.00188,874,1.04,0.0206,0.16,0.0292,0.246,0.0292,0.16,0.0206,690,1.02,0.0221,0.183,0.025,0.126,0.025,0.183,0.0221,659,1,0.0092,0.387,0.0561,0.279,0.0561,0.387,0.0092,860,0.979,0.00592,0.162,0.0441,0.0394,0.0441,0.162,0.00592,707,0.961,0.0294,0.168,0.0229,0.176,0.0229,0.168,0.0294,758,0.945,0.0109,0.368,0.0489,0.202,0.0489,0.368,0.0109,937,0.921,0.0324,0.566,0.0717,0.329,0.0717,0.566,0.0324,926,'Grade 3'
'Medial Tibia of G3_6.jpg',1.05,0.0408,0.204,0.158,0.223,0.158,0.204,0.0408,872,1.03,0.0519,0.179,0.0399,0.0413,0.0399,0.179,0.0519,858,1.02,0.0176,0.0788,0.0725,0.0775,0.0725,0.0788,0.0176,698,1.01,0.0577,0.107,0.0322,0.0986,0.0322,0.107,0.0577,582,1,0.0215,0.223,0.0534,0.144,0.0534,0.223,0.0215,609,0.991,0.00934,0.0983,0.0633,0.0693,0.0633,0.0983,0.00934,609,0.981,0.00384,0.0995,0.0355,0.138,0.0355,0.0995,0.00384,734,0.972,0.0244,0.164,0.0685,0.06,0.0685,0.164,0.0244,956,0.955,0.0757,0.161,0.0966,0.0912,0.0966,0.161,0.0757,1102,'Grade 3'
'Medial Tibia of G3_7.jpg',1.06,0.0178,0.377,0.0321,0.0754,0.0321,0.377,0.0178,880,1.04,0.0313,0.235,0.0829,0.0257,0.0829,0.235,0.0313,905,1.03,0.0239,0.0835,0.00636,0.0577,0.00636,0.0835,0.0239,656,1.01,0.0169,0.121,0.0897,0.0453,0.0897,0.121,0.0169,600,1,0.0163,0.261,0.0556,0.171,0.0556,0.261,0.0163,614,0.988,0.0075,0.153,0.0586,0.114,0.0586,0.153,0.0075,659,0.975,0.026,0.0841,0.14,0.132,0.14,0.0841,0.026,733,0.963,0.0101,0.207,0.00475,0.022,0.00475,0.207,0.0101,1009,0.942,0.0785,0.307,0.0208,0.0657,0.0208,0.307,0.0785,1006,'Grade 3'
'Medial Tibia of G3_8.jpg',1.11,0.0291,0.627,0.0879,0.0774,0.0879,0.627,0.0291,780,1.07,0.00774,0.392,0.0753,0.0163,0.0753,0.392,0.00774,963,1.06,0.0254,0.175,0.0875,0.00268,0.0875,0.175,0.0254,659,1.04,0.0289,0.12,0.0317,0.3,0.0317,0.12,0.0289,718,1,0.0379,0.257,0.193,0.437,0.193,0.257,0.0379,890,0.971,0.0275,0.216,0.0347,0.341,0.0347,0.216,0.0275,775,0.945,0.0475,0.121,0.0213,0.0822,0.0213,0.121,0.0475,748,0.925,0.059,0.398,0.0903,0.202,0.0903,0.398,0.059,983,0.89,0.0862,0.607,0.209,0.201,0.209,0.607,0.0862,845,'Grade 3'
'Medial Tibia of G3_9.jpg',1.13,0.0367,0.552,0.0536,0.201,0.0536,0.552,0.0367,776,1.09,0.0342,0.358,0.0693,0.359,0.0693,0.358,0.0342,914,1.06,0.0159,0.147,0.0606,0.253,0.0606,0.147,0.0159,723,1.03,0.0577,0.204,0.0929,0.155,0.0929,0.204,0.0577,632,1,0.0454,0.418,0.116,0.304,0.116,0.418,0.0454,883,0.965,0.0356,0.31,0.0583,0.193,0.0583,0.31,0.0356,758,0.938,0.0372,0.174,0.0824,0.0887,0.0824,0.174,0.0372,708,0.916,0.0553,0.4,0.0558,0.476,0.0558,0.4,0.0553,958,0.878,0.102,0.496,0.105,0.226,0.105,0.496,0.102,895,'Grade 3'
'Medial Tibia of G4_1.jpg',1.08,0.0419,0.418,0.078,0.00523,0.078,0.418,0.0419,944,1.05,0.0437,0.233,0.0205,0.0394,0.0205,0.233,0.0437,998,1.04,0.0247,0.0918,0.084,0.162,0.084,0.0918,0.0247,605,1.02,0.0215,0.157,0.0271,0.0605,0.0271,0.157,0.0215,482,1,0.028,0.32,0.0471,0.018,0.0471,0.32,0.028,626,0.982,0.00908,0.149,0.0674,0.00753,0.0674,0.149,0.00908,540,0.967,0.0148,0.071,0.0462,0.00115,0.0462,0.071,0.0148,589,0.951,0.0254,0.29,0.0292,0.0844,0.0292,0.29,0.0254,1035,0.926,0.0154,0.45,0.118,0.0692,0.118,0.45,0.0154,1117,'Grade 4'
'Medial Tibia of G4_2.jpg',1.09,0.0864,0.546,0.126,0.156,0.126,0.546,0.0864,806,1.06,0.028,0.436,0.0422,0.205,0.0422,0.436,0.028,928,1.04,0.0658,0.187,0.0755,0.133,0.0755,0.187,0.0658,578,1.02,0.0301,0.241,0.0759,0.0387,0.0759,0.241,0.0301,662,1,0.029,0.491,0.0738,0.254,0.0738,0.491,0.029,832,0.976,0.0148,0.308,0.0652,0.103,0.0652,0.308,0.0148,743,0.957,0.0209,0.178,0.0655,0.039,0.0655,0.178,0.0209,681,0.942,0.0385,0.411,0.126,0.0601,0.126,0.411,0.0385,1064,0.918,0.159,0.647,0.0212,0.456,0.0212,0.647,0.159,867,'Grade 4'
'Medial Tibia of G4_3.jpg',1.05,0.0467,0.634,0.054,0.271,0.054,0.634,0.0467,691,1.04,0.0118,0.421,0.0197,0.297,0.0197,0.421,0.0118,946,1.03,0.0328,0.161,0.0677,0.0741,0.0677,0.161,0.0328,667,1.02,0.0077,0.273,0.0208,0.0758,0.0208,0.273,0.0077,631,1,0.0187,0.512,0.027,0.0797,0.027,0.512,0.0187,952,0.987,0.00548,0.245,0.122,0.0822,0.122,0.245,0.00548,802,0.977,0.0371,0.217,0.0881,0.0461,0.0881,0.217,0.0371,789,0.966,0.0426,0.406,0.0311,0.281,0.0311,0.406,0.0426,973,0.949,0.084,0.602,0.19,0.37,0.19,0.602,0.084,888,'Grade 4'
'Medial Tibia of G4_4.jpg',1.06,0.0218,0.497,0.0833,0.311,0.0833,0.497,0.0218,824,1.04,0.0523,0.343,0.0442,0.14,0.0442,0.343,0.0523,956,1.03,0.0396,0.161,0.0418,0.0352,0.0418,0.161,0.0396,647,1.02,0.00939,0.202,0.0465,0.0115,0.0465,0.202,0.00939,598,1,0.00601,0.351,0.0206,0.0472,0.0206,0.351,0.00601,688,0.987,0.0135,0.17,0.0695,0.105,0.0695,0.17,0.0135,679,0.973,0.0265,0.185,0.0134,0.137,0.0134,0.185,0.0265,662,0.96,0.0254,0.345,0.0387,0.129,0.0387,0.345,0.0254,934,0.944,0.019,0.584,0.0395,0.203,0.0395,0.584,0.019,1059,'Grade 4'
'Medial Tibia of G4_5.jpg',1.05,0.0621,0.361,0.0963,0.169,0.0963,0.361,0.0621,807,1.04,0.0519,0.227,0.0545,0.00293,0.0545,0.227,0.0519,883,1.02,0.0327,0.0815,0.0541,0.154,0.0541,0.0815,0.0327,693,1.01,0.0343,0.129,0.022,0.228,0.022,0.129,0.0343,637,1,0.0297,0.282,0.151,0.297,0.151,0.282,0.0297,748,0.988,0.0233,0.0977,0.0734,0.0766,0.0734,0.0977,0.0233,682,0.976,0.0332,0.112,0.0566,0.186,0.0566,0.112,0.0332,811,0.968,0.0158,0.254,0.0667,0.12,0.0667,0.254,0.0158,902,0.949,0.0424,0.451,0.0822,0.268,0.0822,0.451,0.0424,1018,'Grade 4'
'Medial Tibia of G4_6.jpg',1.06,0.0628,0.6,0.0507,0.19,0.0507,0.6,0.0628,748,1.04,0.0424,0.412,0.0554,0.158,0.0554,0.412,0.0424,948,1.03,0.0276,0.188,0.0747,0.00389,0.0747,0.188,0.0276,631,1.02,0.0437,0.232,0.203,0.0632,0.203,0.232,0.0437,681,1,0.00192,0.507,0.0442,0.102,0.0442,0.507,0.00192,950,0.985,0.00946,0.305,0.126,0.0727,0.126,0.305,0.00946,849,0.971,0.0733,0.237,0.112,0.0481,0.112,0.237,0.0733,792,0.961,0.0379,0.528,0.103,0.124,0.103,0.528,0.0379,942,0.94,0.0518,0.708,0.0827,0.125,0.0827,0.708,0.0518,833,'Grade 4'
'Medial Tibia of G4_7.jpg',1.12,0.0697,0.576,0.0627,0.116,0.0627,0.576,0.0697,850,1.08,0.0233,0.417,0.0666,0.18,0.0666,0.417,0.0233,999,1.06,0.0345,0.113,0.0765,0.151,0.0765,0.113,0.0345,600,1.03,0.0187,0.238,0.113,0.0887,0.113,0.238,0.0187,620,0.999,0.0135,0.502,0.0813,0.196,0.0813,0.502,0.0135,764,0.969,0.0361,0.267,0.125,0.00683,0.125,0.267,0.0361,621,0.946,0.0824,0.107,0.116,0.127,0.116,0.107,0.0824,692,0.926,0.0547,0.433,0.0268,0.0746,0.0268,0.433,0.0547,965,0.887,0.0508,0.583,0.0528,0.145,0.0528,0.583,0.0508,954,'Grade 4'
'Medial Tibia of G4_8.jpg',1.08,0.0663,0.302,0.167,0.0358,0.167,0.302,0.0663,806,1.05,0.00985,0.201,0.0271,0.105,0.0271,0.201,0.00985,943,1.04,0.0661,0.0624,0.0317,0.165,0.0317,0.0624,0.0661,682,1.02,0.0249,0.127,0.0297,0.00346,0.0297,0.127,0.0249,584,1,0.0165,0.188,0.0891,0.00338,0.0891,0.188,0.0165,673,0.984,0.0319,0.0718,0.0656,0.0324,0.0656,0.0718,0.0319,692,0.966,0.0592,0.0317,0.0935,0.000783,0.0935,0.0317,0.0592,695,0.949,0.0969,0.124,0.0187,0.0188,0.0187,0.124,0.0969,946,0.925,0.0479,0.31,0.042,0.0873,0.042,0.31,0.0479,1018,'Grade 4'
'Medial Tibia of Nor_1.jpg',1.03,0.0401,0.352,0.138,0.162,0.138,0.352,0.0401,735,1.02,0.0508,0.28,0.0833,0.191,0.0833,0.28,0.0508,851,1.02,0.0499,0.0674,0.0491,0.108,0.0491,0.0674,0.0499,651,1.01,0.00621,0.168,0.19,0.0269,0.19,0.168,0.00621,711,1,0.0112,0.363,0.0247,0.0287,0.0247,0.363,0.0112,887,0.993,0.0228,0.253,0.0359,0.108,0.0359,0.253,0.0228,801,0.987,0.0398,0.139,0.161,0.102,0.161,0.139,0.0398,734,0.98,0.0393,0.208,0.0435,0.185,0.0435,0.208,0.0393,951,0.969,0.123,0.33,0.0646,0.0967,0.0646,0.33,0.123,941,Normal
'Medial Tibia of Nor_10.jpg',1.1,0.0485,0.564,0.0811,0.186,0.0811,0.564,0.0485,788,1.07,0.0326,0.405,0.0538,0.229,0.0538,0.405,0.0326,891,1.05,0.00909,0.2,0.144,0.265,0.144,0.2,0.00909,666,1.03,0.0244,0.205,0.128,0.00644,0.128,0.205,0.0244,718,1,0.014,0.419,0.0914,0.227,0.0914,0.419,0.014,936,0.972,0.00967,0.229,0.0577,0.166,0.0577,0.229,0.00967,728,0.949,0.0347,0.211,0.104,0.334,0.104,0.211,0.0347,728,0.937,0.0237,0.474,0.0623,0.0244,0.0623,0.474,0.0237,940,0.907,0.0327,0.742,0.0801,0.335,0.0801,0.742,0.0327,877,Normal
'Medial Tibia of Nor_11.jpg',1.1,0.108,0.481,0.0739,0.419,0.0739,0.481,0.108,887,1.07,0.021,0.333,0.023,0.277,0.023,0.333,0.021,971,1.04,0.0243,0.162,0.0694,0.148,0.0694,0.162,0.0243,638,1.03,0.0223,0.133,0.0894,0.0751,0.0894,0.133,0.0223,530,1,0.00783,0.307,0.0204,0.333,0.0204,0.307,0.00783,799,0.977,0.00529,0.0873,0.093,0.117,0.093,0.0873,0.00529,591,0.955,0.0204,0.133,0.0574,0.144,0.0574,0.133,0.0204,698,0.94,0.0382,0.381,0.129,0.0765,0.129,0.381,0.0382,954,0.908,0.0384,0.545,0.125,0.0641,0.125,0.545,0.0384,1007,Normal
'Medial Tibia of Nor_12.jpg',1.09,0.0479,0.217,0.00864,0.00464,0.00864,0.217,0.0479,875,1.06,0.0111,0.0933,0.0816,0.165,0.0816,0.0933,0.0111,958,1.04,0.0319,0.0438,0.111,0.0736,0.111,0.0438,0.0319,587,1.02,0.0242,0.122,0.113,0.00925,0.113,0.122,0.0242,562,0.999,0.0514,0.201,0.0397,0.121,0.0397,0.201,0.0514,578,0.981,0.0134,0.0909,0.1,0.0253,0.1,0.0909,0.0134,575,0.962,0.00912,0.138,0.118,0.114,0.118,0.138,0.00912,627,0.946,0.0376,0.0745,0.0797,0.133,0.0797,0.0745,0.0376,1015,0.917,0.0534,0.23,0.0619,0.0612,0.0619,0.23,0.0534,1048,Normal
'Medial Tibia of Nor_13.jpg',1.06,0.11,0.416,0.104,0.219,0.104,0.416,0.11,931,1.04,0.0466,0.35,0.0482,0.0849,0.0482,0.35,0.0466,992,1.03,0.0493,0.125,0.127,0.233,0.127,0.125,0.0493,597,1.01,0.0154,0.134,0.0584,0.102,0.0584,0.134,0.0154,494,1,0.0445,0.332,0.0267,0.207,0.0267,0.332,0.0445,692,0.989,0.0434,0.191,0.0546,0.113,0.0546,0.191,0.0434,533,0.977,0.0277,0.136,0.0161,0.303,0.0161,0.136,0.0277,655,0.964,0.0213,0.341,0.0626,0.0997,0.0626,0.341,0.0213,1021,0.945,0.0284,0.491,0.116,0.418,0.116,0.491,0.0284,1071,Normal
